Topic,File,ExplicitDate,OrganizationEntity,OtherEntity,PersonEntity,PlaceEntity,FutureEvent,GenericEvent,IndirectEventReference,PeriodicEvent,SpecificEvent,ACF,DPS,Temporal
N36,2003-novelty-adhoc-N36.txt,1,1,0,2,2,0,0,0,0,1,0.15865085752798913,3.0323852420477992,1
N35,2003-novelty-adhoc-N35.txt,1,2,0,0,6,0,0,0,0,1,0.06560305214323298,5.819135903579526,1
N34,2003-novelty-adhoc-N34.txt,0,0,2,2,0,0,0,0,0,2,0.4133240684443674,6.1115177417848345,1
N33,2003-novelty-adhoc-N33.txt,1,0,2,0,3,0,0,0,0,2,-0.04800340621236144,6.089082898713036,1
N32,2003-novelty-adhoc-N32.txt,0,0,0,0,0,0,0,0,0,0,0.21953215462723757,2.8904287822469525,0
N31,2003-novelty-adhoc-N31.txt,0,0,0,0,0,0,0,0,0,0,0.213173023075077,2.728134912845271,0
N30,2003-novelty-adhoc-N30.txt,0,1,1,0,0,0,0,0,0,0,0.13182210079170417,5.045793755824865,0
N3,2003-novelty-adhoc-N3.txt,1,1,2,3,0,0,0,0,0,1,0.18256051326917552,8.306387328190318,1
N29,2003-novelty-adhoc-N29.txt,0,0,0,0,0,0,0,0,0,0,0.00123093769502602,2.4815631411850276,0
N28,2003-novelty-adhoc-N28.txt,0,0,0,0,0,0,0,0,0,0,-0.058697153829042455,3.180367846117773,0
N27,2003-novelty-adhoc-N27.txt,0,0,0,0,0,0,0,0,0,0,0.07034749269717624,2.989409470167872,0
N26,2003-novelty-adhoc-N26.txt,0,0,0,0,0,0,0,0,0,0,-0.0656816910413169,5.8237603307716785,0
N25,2003-novelty-adhoc-N25.txt,0,0,0,4,0,0,0,2,0,0,0.12787566639559042,1.9367488044359302,0
N24,2003-novelty-adhoc-N24.txt,0,0,0,0,2,0,0,0,0,0,0.06858817745168491,5.212111618808229,0
N23,2003-novelty-adhoc-N23.txt,0,2,0,0,0,0,0,0,0,0,-0.003903200624512135,2.7630003959533336,0
N22,2003-novelty-adhoc-N22.txt,0,0,0,0,0,0,0,0,0,0,-0.014432309442548502,2.02488084932102,0
N21,2003-novelty-adhoc-N21.txt,0,0,0,0,1,0,0,0,0,0,0.2430099229084339,6.619765245188545,0
N20,2003-novelty-adhoc-N20.txt,0,0,0,0,1,0,0,0,0,0,0.010767101963158386,1.705837441643585,0
N2,2003-novelty-adhoc-N2.txt,0,0,2,0,0,0,0,0,0,2,0.15492391616422588,3.9285808533975533,1
N19,2003-novelty-adhoc-N19.txt,0,0,0,2,2,0,0,0,0,2,0.10867972898736472,2.5309307220356936,0
N18,2003-novelty-adhoc-N18.txt,0,0,0,0,0,0,0,0,0,0,0.0013550135501354393,7.497234647139952,0
N17,2003-novelty-adhoc-N17.txt,0,0,0,0,1,0,0,0,0,0,-0.02963568744280219,3.011960282365488,0
N16,2003-novelty-adhoc-N16.txt,1,1,0,0,3,0,0,0,0,2,0.19535519125683026,16.03216477399775,1
N15,2003-novelty-adhoc-N15.txt,0,0,0,0,0,0,0,0,0,0,-6.372200426678289E-4,2.160830579270059,0
N14,2003-novelty-adhoc-N14.txt,0,2,0,0,0,0,0,0,0,1,0.06941120500873421,1.8510011599594514,0
N13,2003-novelty-adhoc-N13.txt,0,0,0,0,1,0,0,0,2,0,0.12647235190816794,8.013357105421692,0
N12,2003-novelty-adhoc-N12.txt,0,0,0,0,1,0,0,0,0,0,8.092125739184205E-4,2.269923086769799,0
N11,2003-novelty-adhoc-N11.txt,1,0,0,0,2,0,0,0,0,2,0.220304242440298,7.10709903119258,1
N10,2003-novelty-adhoc-N10.txt,0,0,2,0,1,0,0,0,0,2,0.3401964801373603,4.914574474364234,1
N1,2003-novelty-adhoc-N1.txt,0,0,0,0,0,0,0,2,0,0,-0.0062951068998942095,3.428035198715778,0
