Topic,File,ExplicitDate,OrganizationEntity,OtherEntity,PersonEntity,PlaceEntity,FutureEvent,GenericEvent,IndirectEventReference,PeriodicEvent,SpecificEvent,ACF,DPS,Temporal
153,1994-trec3-adhoc-153.txt,0,0,0,0,0,0,0,0,0,0,0.09739608378446876,7.9379153546309205,0
152,1994-trec3-adhoc-152.txt,0,1,0,0,1,0,2,0,0,0,0.4047473760227926,139.99297098543443,1
151,1994-trec3-adhoc-151.txt,0,0,0,0,0,0,0,0,0,0,-0.053669833002717826,9.023663063354103,0
150,1993-trec2-adhoc-150.txt,0,0,0,0,2,0,0,0,0,0,-0.14763779527559054,28.885677656460558,1
149,1993-trec2-adhoc-149.txt,0,0,0,0,0,0,0,0,0,0,0.07001915708812269,2.3822811097435403,0
148,1993-trec2-adhoc-148.txt,0,0,0,0,5,0,2,1,0,0,0.244611890645774,73.68044850029673,1
147,1993-trec2-adhoc-147.txt,0,0,0,0,2,0,0,0,0,0,-0.19196428571428567,64.79520164347883,1
146,1993-trec2-adhoc-146.txt,0,0,0,0,0,0,2,2,0,0,0.3886105544422172,205.3422633732919,1
145,1993-trec2-adhoc-145.txt,0,0,0,0,3,0,0,0,0,0,0.21301755757710142,38.027321283713384,1
144,1993-trec2-adhoc-144.txt,0,2,0,0,0,0,0,0,0,0,0.07630167913080282,5.540773248355998,0
143,1993-trec2-adhoc-143.txt,0,0,0,0,3,0,0,0,0,0,-0.03199860653356253,19.720283983869898,1
142,1993-trec2-adhoc-142.txt,0,0,0,0,0,0,0,0,0,0,0.0589134486479416,26.286342540742744,1
141,1993-trec2-adhoc-141.txt,0,0,0,0,5,0,0,0,0,0,0.03146067415730347,2.666073971389159,0
140,1993-trec2-adhoc-140.txt,0,0,2,0,1,0,0,0,0,0,-0.05353184275726481,3.847908863575238,0
139,1993-trec2-adhoc-139.txt,0,0,0,0,3,0,0,2,0,0,0.3008702430398007,6.626810183841484,0
138,1993-trec2-adhoc-138.txt,0,0,0,0,4,0,0,0,0,0,-0.07468093794253877,7.954154711989623,0
137,1993-trec2-adhoc-137.txt,0,0,0,0,3,0,0,0,0,0,0.07118594221013154,13.211419804297732,0
136,1993-trec2-adhoc-136.txt,0,2,0,0,0,0,0,0,0,0,0.029188789186615816,1.1840330125407492,0
135,1993-trec2-adhoc-135.txt,0,0,0,0,0,0,0,0,0,0,-0.054973047382572575,7.996435444520234,0
134,1993-trec2-adhoc-134.txt,0,0,2,0,0,0,0,2,0,0,0.054685701128252426,0.5859199568682036,0
133,1993-trec2-adhoc-133.txt,0,0,2,0,0,0,0,2,0,0,0.0470882274679742,2.257710972424431,0
132,1993-trec2-adhoc-132.txt,0,0,0,0,1,0,1,0,0,0,0.36755103566183595,69.3505720042562,1
131,1993-trec2-adhoc-131.txt,0,2,0,0,0,0,2,0,0,0,-0.025046382189239425,0.6550908116395212,0
130,1993-trec2-adhoc-130.txt,0,0,2,0,5,0,0,0,0,0,0.11514625259645174,64.7393274738243,1
129,1993-trec2-adhoc-129.txt,0,0,0,0,6,0,2,0,0,0,0.15377937695358707,68.26831631018595,1
128,1993-trec2-adhoc-128.txt,0,0,0,0,0,0,0,0,0,0,0.17270318476591104,5.464335451795671,0
127,1993-trec2-adhoc-127.txt,0,0,0,0,4,0,2,0,0,0,0.1685251115591421,95.39217512850055,1
126,1993-trec2-adhoc-126.txt,0,0,0,0,0,0,0,0,0,0,-0.13140722248227332,25.71230182350279,1
125,1993-trec2-adhoc-125.txt,0,0,0,0,0,0,0,0,0,0,0.06445904974369981,9.997034609549763,0
124,1993-trec2-adhoc-124.txt,0,0,0,0,0,0,0,0,0,0,-0.07855705778207005,6.306188369462853,0
123,1993-trec2-adhoc-123.txt,0,0,0,0,0,0,0,0,0,0,0.007038712921065866,6.377884011038801,0
122,1993-trec2-adhoc-122.txt,0,0,0,0,0,0,0,0,0,0,0.07690182404915698,2.7063594109050104,0
121,1993-trec2-adhoc-121.txt,0,0,0,0,1,0,2,0,0,0,-0.04937423687423685,3.6787068987192115,0
120,1993-trec2-adhoc-120.txt,0,0,0,0,0,0,0,0,0,0,0.0973074460942744,2.9608702612092177,0
119,1993-trec2-adhoc-119.txt,0,0,0,0,0,0,2,0,0,0,0.20215563390672536,65.85437194475706,1
118,1993-trec2-adhoc-118.txt,0,0,0,0,0,0,0,0,0,0,0.14384895552576732,33.083112528466245,1
117,1993-trec2-adhoc-117.txt,0,0,0,0,2,0,0,0,0,0,0.10386630374337805,2.8984693163226143,0
116,1993-trec2-adhoc-116.txt,0,0,0,0,0,0,0,0,0,0,0.14428039209698612,4.267494093408507,0
115,1993-trec2-adhoc-115.txt,2,0,0,0,1,0,0,0,0,2,0.03611222231111825,12.513811158912809,0
114,1993-trec2-adhoc-114.txt,0,0,0,0,0,0,0,0,0,0,0.13565062190545202,57.420773062917235,1
113,1993-trec2-adhoc-113.txt,0,0,0,0,0,0,0,0,0,0,0.013644067796610084,2.597226975236261,0
112,1993-trec2-adhoc-112.txt,0,0,0,0,0,0,0,0,0,0,-0.10011300937313003,0.7579643599986391,0
111,1993-trec2-adhoc-111.txt,0,1,0,0,0,0,0,0,0,0,-0.05129824710146468,8.435661311098219,1
110,1993-trec2-adhoc-110.txt,0,1,0,0,2,0,2,0,0,0,0.22828014993594603,75.65493444496617,1
109,1993-trec2-adhoc-109.txt,0,6,0,0,0,0,0,0,0,0,-0.06923694779116467,0.8201926200742511,0
108,1993-trec2-adhoc-108.txt,0,0,0,0,3,0,0,0,0,0,0.07744903574723146,8.719946364719265,0
107,1993-trec2-adhoc-107.txt,0,1,0,0,2,0,2,0,0,0,0.11855343061723922,3.052913384946355,0
106,1993-trec2-adhoc-106.txt,0,0,0,0,2,0,2,0,0,0,0.15603166186317025,3.7241500112178465,0
105,1993-trec2-adhoc-105.txt,1,0,0,0,1,0,0,0,0,2,-0.009151358052519007,4.0765424722457935,0
104,1993-trec2-adhoc-104.txt,1,0,1,0,1,0,0,0,0,1,0.01642059419452293,15.661170227569004,0
103,1993-trec2-adhoc-103.txt,0,0,0,0,1,0,0,0,0,0,0.19081062582089253,10.387509029365864,0
102,1993-trec2-adhoc-102.txt,0,0,2,0,2,0,0,0,0,0,0.10979787975496151,1.5108589579163503,0
101,1993-trec2-adhoc-101.txt,0,0,2,0,1,0,0,0,0,0,0.17422519295039746,2.4130502829188334,0
99,1992-trec1-adhoc-99.txt,0,0,0,0,2,0,0,0,0,2,0.017952189086713193,75.82515396275527,1
98,1992-trec1-adhoc-98.txt,0,0,0,0,0,0,0,0,0,0,-0.03642260662093644,2.358683206490238,0
97,1992-trec1-adhoc-97.txt,0,0,0,0,0,0,0,0,0,0,0.18929957647842277,1.2792252941075752,0
96,1992-trec1-adhoc-96.txt,0,0,0,0,0,0,0,0,0,0,-0.08535910362469522,1.1047997859314942,0
95,1992-trec1-adhoc-95.txt,0,0,0,0,0,0,0,0,0,0,0.11763799630249128,2.506725545082681,0
94,1992-trec1-adhoc-94.txt,0,0,0,0,0,0,0,0,0,0,-0.07974265053923973,10.68994873731493,0
93,1992-trec1-adhoc-93.txt,0,2,0,0,0,0,0,0,0,0,0.26677439929731595,59.077036143272906,1
92,1992-trec1-adhoc-92.txt,0,0,0,0,0,0,0,0,0,0,0.0907670586056844,4.38581229643994,0
91,1992-trec1-adhoc-91.txt,0,2,0,0,2,0,2,0,0,0,-0.026811594202898515,0.3856775887638948,0
90,1992-trec1-adhoc-90.txt,0,0,0,0,0,0,0,0,0,0,0.15802213271810156,4.773888850106172,0
89,1992-trec1-adhoc-89.txt,0,2,0,0,0,0,0,0,0,0,-0.12953367875647667,8.467834604175376,0
88,1992-trec1-adhoc-88.txt,0,0,0,0,0,0,0,0,0,0,0.007643925486773581,11.152871354197265,0
87,1992-trec1-adhoc-87.txt,0,0,0,0,1,0,2,2,0,0,0.23290470076961628,18.53514266016315,0
86,1992-trec1-adhoc-86.txt,0,0,0,0,1,0,2,0,0,0,0.05968980625385232,1.699758986908327,0
85,1992-trec1-adhoc-85.txt,0,0,0,0,0,0,2,0,0,0,0.07050762990414434,157.93073451080866,1
84,1992-trec1-adhoc-84.txt,0,0,0,0,0,0,0,0,0,0,-0.11799621928166347,1.8464555545186505,0
83,1992-trec1-adhoc-83.txt,0,0,0,0,0,0,0,0,0,0,0.13914038921844105,80.26761921300337,1
82,1992-trec1-adhoc-82.txt,0,0,0,0,0,0,0,0,0,0,-0.041157693482865555,27.35812175438226,1
81,1992-trec1-adhoc-81.txt,0,2,0,0,0,0,2,0,0,2,0.038547307371505496,3.478020575060477,0
80,1992-trec1-adhoc-80.txt,2,0,0,0,0,0,0,2,0,0,0.46951537226587997,308.4919511362954,1
79,1992-trec1-adhoc-79.txt,0,1,0,0,1,0,0,0,0,0,0.5237866309404493,70.1355825481994,1
78,1992-trec1-adhoc-78.txt,0,2,0,0,0,0,1,0,0,0,0.057903094823297085,21.520563238598935,1
77,1992-trec1-adhoc-77.txt,0,0,0,0,0,0,0,0,0,0,-0.03520933510455847,9.816694563317082,1
76,1992-trec1-adhoc-76.txt,0,0,3,0,2,0,0,0,0,0,0.08990639738148826,8.416806964525026,0
75,1992-trec1-adhoc-75.txt,0,0,0,0,0,0,0,0,0,0,-0.07371813261422543,0.9693584220905316,0
74,1992-trec1-adhoc-74.txt,0,1,0,0,0,0,0,0,0,0,0.057822598004839444,25.95774154694607,1
73,1992-trec1-adhoc-73.txt,0,0,0,0,0,0,2,0,0,0,0.37513821261048413,30.226590511868697,1
72,1992-trec1-adhoc-72.txt,0,0,0,0,2,0,2,0,0,0,-0.043899018232819186,5.514383917373517,0
71,1992-trec1-adhoc-71.txt,0,0,0,0,0,0,2,0,0,0,0.07191432652627884,292.3476732826895,1
70,1992-trec1-adhoc-70.txt,0,0,0,0,0,0,1,2,0,0,0.1701840379422247,12.757940480909479,0
69,1992-trec1-adhoc-69.txt,0,1,2,1,1,0,1,2,0,0,0.12240642268793664,1.4206257450027675,0
68,1992-trec1-adhoc-68.txt,0,0,0,0,0,0,0,0,0,0,0.14723939675666708,5.832518720546341,0
67,1992-trec1-adhoc-67.txt,0,0,0,0,0,0,2,0,0,0,0.2765112092544521,171.02599690733172,1
66,1992-trec1-adhoc-66.txt,0,0,0,0,1,0,0,0,0,0,-5.285412262156647E-4,0.09406979117071351,0
65,1992-trec1-adhoc-65.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1992-trec1-adhoc-64.txt,0,0,0,0,0,0,2,0,0,0,0.22106410509830268,248.6839534702652,1
63,1992-trec1-adhoc-63.txt,0,0,0,0,0,0,0,0,0,0,-0.024259868421052745,0.4315760861708842,0
62,1992-trec1-adhoc-62.txt,0,0,0,0,0,0,2,0,0,0,-5.060227989345065E-5,77.63110846259595,1
61,1992-trec1-adhoc-61.txt,0,0,0,0,2,0,0,0,0,2,0.09613256267809576,26.094774575367406,0
60,1992-trec1-adhoc-60.txt,0,0,0,0,0,0,0,0,0,0,0.01943807826160767,0.9282872697935738,0
59,1992-trec1-adhoc-59.txt,0,0,0,0,0,0,3,0,0,0,0.09958968720620807,152.70046079308787,1
58,1992-trec1-adhoc-58.txt,0,0,0,0,0,1,2,0,0,0,0.14230865918595886,27.4587105419613,0
57,1992-trec1-adhoc-57.txt,0,3,0,0,0,0,0,0,0,0,0.021731063967088828,6.951846907310288,0
56,1992-trec1-adhoc-56.txt,0,0,0,0,0,1,2,0,0,0,0.0802617895459256,155.2079994543591,1
55,1992-trec1-adhoc-55.txt,0,0,0,0,0,0,2,0,0,0,-0.06203273175085475,49.096396140125314,1
54,1992-trec1-adhoc-54.txt,0,0,0,0,0,0,3,0,0,0,-0.07443349675511894,22.22744800202523,0
53,1992-trec1-adhoc-53.txt,0,0,0,0,0,0,2,0,0,0,0.25424426441528364,121.19036902375662,1
52,1992-trec1-adhoc-52.txt,0,0,0,0,2,0,2,0,0,0,-0.03215125537803303,55.94950833349466,1
51,1992-trec1-adhoc-51.txt,0,3,0,0,1,0,3,0,0,0,0.2098039215686276,2.736956719742352,0
100,1992-trec1-adhoc-100.txt,0,0,0,0,0,0,0,0,0,0,0.01489480493684008,4.887142623862992,0
