Topic,File,ExplicitDate,OrganizationEntity,OtherEntity,PersonEntity,PlaceEntity,FutureEvent,GenericEvent,IndirectEventReference,PeriodicEvent,SpecificEvent,ACF,DPS,Temporal
398,1998-trec7-adhoc-398.txt,0,0,0,0,2,0,0,1,0,1,0.07459698617928405,35.832974304919595,1
397,1998-trec7-adhoc-397.txt,0,0,0,0,0,0,2,0,0,0,0.20592636935049322,4.158787207941572,0
396,1998-trec7-adhoc-396.txt,0,0,0,0,0,0,0,0,0,0,0.12202339402883865,5.792349676811366,0
395,1998-trec7-adhoc-395.txt,0,0,0,0,0,0,0,0,0,0,0.08676477235689183,28.601531160383463,1
394,1998-trec7-adhoc-394.txt,0,0,0,0,0,0,0,0,0,0,0.03844545388997036,1.6909776327623673,0
393,1998-trec7-adhoc-393.txt,0,0,0,0,0,0,2,0,0,0,0.1558887408736518,19.61497677823035,1
392,1998-trec7-adhoc-392.txt,0,0,0,0,0,0,0,0,0,0,0.16904312337535882,14.307153997352462,1
391,1998-trec7-adhoc-391.txt,0,0,0,0,0,0,0,0,0,0,0.3531001495269502,225.9446002519789,1
390,1998-trec7-adhoc-390.txt,0,0,0,0,0,0,0,0,0,0,0.1908510533139978,54.0478702929483,1
389,1998-trec7-adhoc-389.txt,0,0,0,0,0,0,0,0,0,0,0.3139196262648879,204.3918635117473,1
388,1998-trec7-adhoc-388.txt,0,0,0,0,0,0,0,0,0,0,0.1293468447433142,12.763380269673759,1
387,1998-trec7-adhoc-387.txt,0,0,0,0,0,0,0,0,0,0,0.0479196556671449,2.5377201587359215,0
386,1998-trec7-adhoc-386.txt,0,0,0,0,0,0,0,0,0,0,0.2972147855901543,1.327645911963348,0
385,1998-trec7-adhoc-385.txt,0,0,0,0,0,0,0,0,0,0,0.06759967973203275,9.23253171987937,1
384,1998-trec7-adhoc-384.txt,0,0,0,0,0,0,0,0,0,0,0.30074196446685647,2.1095167193923703,0
383,1998-trec7-adhoc-383.txt,0,0,0,0,0,0,0,0,0,0,-0.032911392405063286,24.77494795888761,1
382,1998-trec7-adhoc-382.txt,0,0,0,0,0,0,0,0,0,0,-0.05296610169491526,1.2562564253405448,0
381,1998-trec7-adhoc-381.txt,0,0,0,0,0,0,0,0,0,0,-0.05369607265999493,2.441558341142181,0
380,1998-trec7-adhoc-380.txt,0,0,0,0,0,0,0,0,0,0,-0.035185185185185264,0.736194251287127,0
379,1998-trec7-adhoc-379.txt,0,0,0,0,0,0,0,0,0,0,0.0542133425722755,1.4303927948313913,0
378,1998-trec7-adhoc-378.txt,0,0,2,0,1,0,0,0,0,0,0.26283240660531193,23.78608389471156,1
377,1998-trec7-adhoc-377.txt,0,0,0,0,0,0,0,0,0,0,-0.010322358876369299,4.207312933369109,0
376,1998-trec7-adhoc-376.txt,0,0,2,0,0,0,0,0,0,0,-0.034824543299119534,9.998318336978636,1
375,1998-trec7-adhoc-375.txt,0,0,0,0,0,0,0,0,0,0,0.3458626773425283,14.118012262819816,1
374,1998-trec7-adhoc-374.txt,0,1,1,0,0,0,0,0,2,0,0.2585356305588856,92.95027015843945,1
373,1998-trec7-adhoc-373.txt,0,0,0,0,1,0,0,0,0,0,0.11612151005230975,2.257799190676483,0
372,1998-trec7-adhoc-372.txt,0,0,2,0,0,0,0,0,0,0,-0.016441052227342545,3.398386237324758,1
371,1998-trec7-adhoc-371.txt,0,0,0,0,0,0,0,0,0,0,0.14252953980099395,0.36998088070890633,0
370,1998-trec7-adhoc-370.txt,0,0,0,0,0,0,0,0,0,0,0.20462407061349414,15.665155030109402,0
369,1998-trec7-adhoc-369.txt,0,0,0,0,0,0,0,0,0,0,0.07079576016453075,1.0288486221279498,0
368,1998-trec7-adhoc-368.txt,0,0,0,0,0,0,0,0,0,0,0.2944284248081715,38.038089823439115,1
367,1998-trec7-adhoc-367.txt,0,0,0,0,0,0,0,0,0,0,0.1364153729477317,20.273312190526063,0
366,1998-trec7-adhoc-366.txt,0,0,0,0,0,0,0,0,0,0,0.3275265957446804,11.614739060425535,1
365,1998-trec7-adhoc-365.txt,0,0,2,0,0,0,0,0,2,0,0.05942060354746459,2.316688673246782,0
364,1998-trec7-adhoc-364.txt,0,0,0,0,0,0,0,0,0,0,-0.02446188029440373,2.5450687377307952,0
363,1998-trec7-adhoc-363.txt,0,0,0,0,0,0,2,0,0,0,-0.05853785447922995,2.4525038149787965,0
362,1998-trec7-adhoc-362.txt,0,0,0,0,0,0,2,0,0,0,0.16660735116752742,2.75312273273415,0
361,1998-trec7-adhoc-361.txt,0,0,0,0,0,0,0,0,0,0,0.05122816394956174,1.5223435506555587,0
360,1998-trec7-adhoc-360.txt,0,0,0,0,0,0,0,0,0,0,0.11525409230415269,35.32759191297727,1
359,1998-trec7-adhoc-359.txt,0,0,0,0,0,0,0,0,0,0,-0.10423489553924332,3.6956521739130435,1
358,1998-trec7-adhoc-358.txt,0,0,0,0,0,0,0,0,0,0,0.022939317178147952,3.9569602984974734,1
357,1998-trec7-adhoc-357.txt,0,0,1,0,0,0,2,0,0,0,0.16465863453815258,14.268216415742888,1
356,1998-trec7-adhoc-356.txt,0,0,0,0,2,0,0,0,0,0,0.12651845920958776,1.1408925817526494,0
355,1998-trec7-adhoc-355.txt,0,0,0,0,0,0,0,0,0,0,-0.023462056578356504,0.27376466184162457,0
354,1998-trec7-adhoc-354.txt,0,0,0,0,0,0,2,0,0,0,0.3338967093546878,109.97369624314457,1
353,1998-trec7-adhoc-353.txt,0,0,0,0,2,0,2,0,0,0,-0.12510723018417047,18.078269925221644,0
352,1998-trec7-adhoc-352.txt,0,0,2,0,3,0,0,1,0,0,0.3518514694611776,521.0930982917953,1
351,1998-trec7-adhoc-351.txt,0,0,0,0,3,0,2,0,0,0,-0.0378156153506837,1.9524279037956926,0
350,1997-trec6-adhoc-350.txt,0,0,0,0,0,0,0,0,0,0,-0.09430142936392732,8.221384143313735,1
349,1997-trec6-adhoc-349.txt,0,0,0,0,0,0,0,0,0,0,0.3559497529696202,14.83091591923622,1
348,1997-trec6-adhoc-348.txt,0,0,0,0,0,0,0,0,0,0,-0.025465498357064766,0.5200018045009949,0
347,1997-trec6-adhoc-347.txt,0,0,0,0,2,0,2,0,0,1,0.14197180012189345,9.464958066112297,1
346,1997-trec6-adhoc-346.txt,0,0,0,0,2,0,0,0,0,0,0.29448790267104313,78.70069566612472,1
345,1997-trec6-adhoc-345.txt,0,0,0,0,2,0,0,0,0,0,-0.14343978398857732,4.594564243322768,1
344,1997-trec6-adhoc-344.txt,0,0,0,0,0,0,0,0,0,0,-0.025666666666666692,0.2732826076269175,0
343,1997-trec6-adhoc-343.txt,0,0,0,0,0,0,0,0,0,0,0.20728769804444233,33.71129504380366,1
342,1997-trec6-adhoc-342.txt,0,0,0,0,0,0,2,0,0,0,0.048367446393762364,0.8169364745391904,0
341,1997-trec6-adhoc-341.txt,0,0,0,0,0,0,0,0,0,0,0.12836020597099637,14.553926973778553,1
340,1997-trec6-adhoc-340.txt,0,0,0,0,0,0,2,2,0,0,0.09092831962397173,3.5989080983889075,1
339,1997-trec6-adhoc-339.txt,0,0,2,0,0,0,0,0,0,0,-0.0341308662426354,0.6245793482011042,0
338,1997-trec6-adhoc-338.txt,0,0,0,0,0,0,0,0,0,0,-0.008445516891033811,0.14252053018982214,0
337,1997-trec6-adhoc-337.txt,0,0,0,0,0,0,0,0,0,0,0.020077844628136016,12.730047414445714,1
336,1997-trec6-adhoc-336.txt,0,0,0,0,0,0,2,0,0,0,0.3005050505050497,0.6755349408160224,0
335,1997-trec6-adhoc-335.txt,0,0,0,0,0,0,0,0,0,0,0.464810281517748,73.36760111851957,0
334,1997-trec6-adhoc-334.txt,0,0,0,0,0,0,0,0,0,0,0.11628709454796388,0.4350502843049097,1
333,1997-trec6-adhoc-333.txt,0,0,0,0,0,0,0,0,0,0,0.1540060051909274,2.635204389720637,1
332,1997-trec6-adhoc-332.txt,0,0,0,0,1,0,0,0,0,0,0.7143267451112089,753.0907945256062,1
331,1997-trec6-adhoc-331.txt,0,2,0,0,0,0,0,0,0,0,0.218921905361736,266.85557991567447,1
330,1997-trec6-adhoc-330.txt,0,0,0,0,4,0,2,0,0,0,0.0060051463059761535,4.6146220612034865,1
329,1997-trec6-adhoc-329.txt,0,0,0,0,2,0,0,0,0,0,0.17238848108413315,5.385818760621925,1
328,1997-trec6-adhoc-328.txt,0,0,0,0,0,0,2,0,0,0,-0.04954811270600724,0.8299606668540098,0
327,1997-trec6-adhoc-327.txt,0,0,0,0,0,0,0,0,0,0,-0.0711206896551724,1.311198699850255,0
326,1997-trec6-adhoc-326.txt,0,0,0,0,0,0,2,0,0,0,0.46858359957401474,24.171086985582082,1
325,1997-trec6-adhoc-325.txt,0,0,0,0,0,0,0,0,0,0,0.05164053294661486,6.609223191827718,0
324,1997-trec6-adhoc-324.txt,0,0,0,0,4,0,0,0,0,0,0.2236771222521503,72.61000476154062,1
323,1997-trec6-adhoc-323.txt,0,0,0,0,0,0,2,0,0,0,0.18717004005031135,12.787574575501452,1
322,1997-trec6-adhoc-322.txt,0,0,0,0,0,0,2,0,0,0,0.09976152623211447,6.938143361562504,1
321,1997-trec6-adhoc-321.txt,0,0,0,0,1,0,0,0,0,0,0.16122109907861265,59.06540092826452,1
320,1997-trec6-adhoc-320.txt,0,0,1,0,0,0,0,0,0,0,-0.009098635204719298,0.36706852922525224,1
319,1997-trec6-adhoc-319.txt,0,0,0,0,0,0,0,0,0,0,0.1731741031673245,15.803980922386462,1
318,1997-trec6-adhoc-318.txt,0,0,0,0,2,0,0,0,0,0,0.08742839197036688,7.921531933215497,1
317,1997-trec6-adhoc-317.txt,0,1,0,0,0,0,1,0,0,0,-0.0812423500611997,1.9306334735723916,0
316,1997-trec6-adhoc-316.txt,0,0,0,0,0,0,0,0,0,0,-0.032136714738038315,3.540750679910933,1
315,1997-trec6-adhoc-315.txt,0,0,0,0,0,0,0,0,0,0,0.5501955187899606,65.34333692926919,1
314,1997-trec6-adhoc-314.txt,0,0,0,0,0,0,0,0,0,0,0.028276209677419378,2.8351060469395275,0
313,1997-trec6-adhoc-313.txt,0,0,0,0,0,0,0,0,0,0,0.336875998644264,20.637273184579872,1
312,1997-trec6-adhoc-312.txt,0,0,0,0,0,0,0,0,0,0,-0.06127450980392157,1.0582706190286744,0
311,1997-trec6-adhoc-311.txt,0,0,0,0,0,0,2,0,0,0,0.35664495013386915,300.3588040528466,1
310,1997-trec6-adhoc-310.txt,0,0,0,0,0,0,0,0,0,0,-0.05311737730510291,1.5774164356089755,0
309,1997-trec6-adhoc-309.txt,0,0,0,0,0,0,0,0,0,0,-0.01036414565826328,0.1662282973150527,0
308,1997-trec6-adhoc-308.txt,0,0,0,0,0,0,0,0,0,0,-0.013227513227513199,0.1978806063728775,0
307,1997-trec6-adhoc-307.txt,0,0,0,0,0,0,2,0,0,0,0.2887029832887279,43.23919427729259,1
306,1997-trec6-adhoc-306.txt,0,0,0,0,2,0,2,0,0,0,0.3690470783979387,73.8377125125468,1
305,1997-trec6-adhoc-305.txt,0,0,0,0,0,0,0,0,0,0,0.35066748870742526,14.136423589411843,0
304,1997-trec6-adhoc-304.txt,0,0,0,0,0,0,0,0,0,0,-0.07342594734620218,18.349190720040976,0
303,1997-trec6-adhoc-303.txt,1,0,2,0,0,0,2,0,0,0,-0.013597972972972926,0.9052295413853803,0
302,1997-trec6-adhoc-302.txt,0,0,0,0,0,0,0,0,0,0,0.09562159709618903,1.9105434596343462,1
301,1997-trec6-adhoc-301.txt,0,0,0,0,0,0,0,0,0,0,0.33272214458266747,80.70216333403113,1
