Topic,File,ExplicitDate,OrganizationEntity,OtherEntity,PersonEntity,PlaceEntity,FutureEvent,GenericEvent,IndirectEventReference,PeriodicEvent,SpecificEvent,ACF,DPS,Temporal
129,1993-trec2-adhoc-129.txt,0,0,0,0,6,0,2,0,0,0,-0.008767969048914795,28.949796114252056,0
128,1993-trec2-adhoc-128.txt,0,0,0,0,0,0,0,0,0,0,0.48557381536065064,303.9625540483071,1
127,1993-trec2-adhoc-127.txt,0,0,0,0,4,0,2,0,0,0,0.5121660490788013,73.51866146631829,0
126,1993-trec2-adhoc-126.txt,0,0,0,0,0,0,0,0,0,0,-0.052168669382712335,4.897367962132812,0
125,1993-trec2-adhoc-125.txt,0,0,0,0,0,0,0,0,0,0,0.18690137480181593,19.226885900799584,0
124,1993-trec2-adhoc-124.txt,0,0,0,0,0,0,0,0,0,0,0.0884822088325962,10.772570525404639,0
123,1993-trec2-adhoc-123.txt,0,0,0,0,0,0,0,0,0,0,0.19845276177277454,15.582450981494404,1
122,1993-trec2-adhoc-122.txt,0,0,0,0,0,0,0,0,0,0,0.31921472873743506,26.686040300630914,0
121,1993-trec2-adhoc-121.txt,0,0,0,0,1,0,2,0,0,0,-3.560302625723368E-4,0.0759152514631,0
120,1993-trec2-adhoc-120.txt,0,0,0,0,0,0,0,0,0,0,0.31672971066924366,14.354031875664873,0
119,1993-trec2-adhoc-119.txt,0,0,0,0,0,0,2,0,0,0,-0.011557930258717623,12.484077702419988,0
118,1993-trec2-adhoc-118.txt,0,0,0,0,0,0,0,0,0,0,-0.1651911691066009,19.65690181749939,0
117,1993-trec2-adhoc-117.txt,0,0,0,0,2,0,0,0,0,0,0.3652292567955221,26.910880843212528,1
116,1993-trec2-adhoc-116.txt,0,0,0,0,0,0,0,0,0,0,0.082201492870074,3.5222590791346398,0
115,1993-trec2-adhoc-115.txt,2,0,0,0,1,0,0,0,0,2,0.6389567341242148,80.17785806598513,0
114,1993-trec2-adhoc-114.txt,0,0,0,0,0,0,0,0,0,0,-0.008863662070312932,2.886735659793034,0
113,1993-trec2-adhoc-113.txt,0,0,0,0,0,0,0,0,0,0,0.2075078206465067,12.45178642973063,0
112,1993-trec2-adhoc-112.txt,0,0,0,0,0,0,0,0,0,0,0.4331046403915805,234.73647284597405,1
111,1993-trec2-adhoc-111.txt,0,1,0,0,0,0,0,0,0,0,0.5023522938053228,123.95664334181954,1
110,1993-trec2-adhoc-110.txt,0,1,0,0,2,0,2,0,0,0,0.1551689781603699,33.40116595303614,1
109,1993-trec2-adhoc-109.txt,0,6,0,0,0,0,0,0,0,0,0.3010241755291095,66.63992453118827,1
108,1993-trec2-adhoc-108.txt,0,0,0,0,3,0,0,0,0,0,0.22893772893772893,99.04665821939658,1
107,1993-trec2-adhoc-107.txt,0,1,0,0,2,0,2,0,0,0,0.1759474668557658,26.299108942586837,0
106,1993-trec2-adhoc-106.txt,0,0,0,0,2,0,2,0,0,0,0.347845351455714,79.14751169859676,1
105,1993-trec2-adhoc-105.txt,1,0,0,0,1,0,0,0,0,2,0.41110553291847024,7.881338318986716,0
104,1993-trec2-adhoc-104.txt,1,0,1,0,1,0,0,0,0,1,-0.04817677325308676,4.58721306484856,0
103,1993-trec2-adhoc-103.txt,0,0,0,0,1,0,0,0,0,0,-0.023364597748278846,4.644133254409515,0
102,1993-trec2-adhoc-102.txt,0,0,2,0,2,0,0,0,0,0,0.10889536599763874,0.3443306764451238,0
101,1993-trec2-adhoc-101.txt,0,0,2,0,1,0,0,0,0,0,-0.038641813821669854,0.34982469786122705,0
99,1992-trec1-adhoc-99.txt,0,0,0,0,2,0,0,0,0,2,0.521532571609934,254.13719880487966,1
98,1992-trec1-adhoc-98.txt,0,0,0,0,0,0,0,0,0,0,0.3557920273474117,85.68191949908562,1
97,1992-trec1-adhoc-97.txt,0,0,0,0,0,0,0,0,0,0,0.24575403295181714,18.56578721093455,0
96,1992-trec1-adhoc-96.txt,0,0,0,0,0,0,0,0,0,0,0.25682967631497017,21.459921559548714,0
95,1992-trec1-adhoc-95.txt,0,0,0,0,0,0,0,0,0,0,-0.012675750823292793,4.384323392088488,0
94,1992-trec1-adhoc-94.txt,0,0,0,0,0,0,0,0,0,0,0.43045592280312905,20.79538919588354,0
93,1992-trec1-adhoc-93.txt,0,2,0,0,0,0,0,0,0,0,0.09938073121352876,1.4211683677789964,0
92,1992-trec1-adhoc-92.txt,0,0,0,0,0,0,0,0,0,0,0.14717473950345297,4.687635517124587,0
91,1992-trec1-adhoc-91.txt,0,2,0,0,2,0,2,0,0,0,0.055112571989665626,4.088538119686908,0
90,1992-trec1-adhoc-90.txt,0,0,0,0,0,0,0,0,0,0,0.2497167116579823,44.17573769506887,1
89,1992-trec1-adhoc-89.txt,0,2,0,0,0,0,0,0,0,0,0.31158711821912843,64.96576403150348,1
88,1992-trec1-adhoc-88.txt,0,0,0,0,0,0,0,0,0,0,0.23385991361532668,28.204141843837533,0
87,1992-trec1-adhoc-87.txt,0,0,0,0,1,0,2,2,0,0,0.22880921895006404,78.14754858738964,1
86,1992-trec1-adhoc-86.txt,0,0,0,0,1,0,2,0,0,0,0.4225680120460276,234.52981322169052,1
85,1992-trec1-adhoc-85.txt,0,0,0,0,0,0,2,0,0,0,0.1462887541675685,82.99070675123943,1
84,1992-trec1-adhoc-84.txt,0,0,0,0,0,0,0,0,0,0,0.29293587591805614,35.25206149216639,1
83,1992-trec1-adhoc-83.txt,0,0,0,0,0,0,0,0,0,0,0.2037988332997811,34.529162342366114,1
82,1992-trec1-adhoc-82.txt,0,0,0,0,0,0,0,0,0,0,0.38597143548563834,150.22912792234698,1
81,1992-trec1-adhoc-81.txt,0,2,0,0,0,0,2,0,0,2,0.21657454816723734,1.835681402609952,0
80,1992-trec1-adhoc-80.txt,2,0,0,0,0,0,0,2,0,0,0.7032714580122407,339.1188804833822,1
79,1992-trec1-adhoc-79.txt,0,1,0,0,1,0,0,0,0,0,0.3790560471976402,51.70790635580139,0
78,1992-trec1-adhoc-78.txt,0,2,0,0,0,0,1,0,0,0,0.28911564625850383,9.275950645259952,0
77,1992-trec1-adhoc-77.txt,0,0,0,0,0,0,0,0,0,0,0.006172839506172838,1.8435915172341566,0
76,1992-trec1-adhoc-76.txt,0,0,3,0,2,0,0,0,0,0,0.17070515060101427,69.2567773475614,1
75,1992-trec1-adhoc-75.txt,0,0,0,0,0,0,0,0,0,0,-0.03863322428207929,18.98515698311251,0
74,1992-trec1-adhoc-74.txt,0,1,0,0,0,0,0,0,0,0,0.3094559954428938,91.44249976700327,1
73,1992-trec1-adhoc-73.txt,0,0,0,0,0,0,2,0,0,0,0.14567533291058976,11.927456259496845,0
72,1992-trec1-adhoc-72.txt,0,0,0,0,2,0,2,0,0,0,0.0068732240882380035,10.700761544288373,0
71,1992-trec1-adhoc-71.txt,0,0,0,0,0,0,2,0,0,0,0.4143462469733661,44.587777009649145,0
70,1992-trec1-adhoc-70.txt,0,0,0,0,0,0,1,2,0,0,0.09848167100075586,2.4880303369763994,0
69,1992-trec1-adhoc-69.txt,0,1,2,1,1,0,1,2,0,0,0.34709626735488835,9.988200952903863,0
68,1992-trec1-adhoc-68.txt,0,0,0,0,0,0,0,0,0,0,0.20005299417064135,6.652592794946789,0
67,1992-trec1-adhoc-67.txt,0,0,0,0,0,0,2,0,0,0,-0.005486156768208054,23.532197333794983,0
66,1992-trec1-adhoc-66.txt,0,0,0,0,1,0,0,0,0,0,-0.014999999999999977,0.23664887052038733,0
65,1992-trec1-adhoc-65.txt,0,0,0,0,0,0,0,0,0,0,0.07295139498157582,2.1561625102246964,0
64,1992-trec1-adhoc-64.txt,0,0,0,0,0,0,2,0,0,0,-0.023389293390585875,28.41956135462182,0
63,1992-trec1-adhoc-63.txt,0,0,0,0,0,0,0,0,0,0,-0.04431410883023779,0.4442194239922799,0
62,1992-trec1-adhoc-62.txt,0,0,0,0,0,0,2,0,0,0,0.029066073697585768,18.662261681022546,0
61,1992-trec1-adhoc-61.txt,0,0,0,0,2,0,0,0,0,2,0.5646222223209335,404.8631984067468,1
60,1992-trec1-adhoc-60.txt,0,0,0,0,0,0,0,0,0,0,0.34986783718935227,8.868673668799225,0
59,1992-trec1-adhoc-59.txt,0,0,0,0,0,0,3,0,0,0,0.01934580628738702,27.575760286982963,0
58,1992-trec1-adhoc-58.txt,0,0,0,0,0,1,2,0,0,0,-0.03234346452027044,28.005829465478172,0
57,1992-trec1-adhoc-57.txt,0,3,0,0,0,0,0,0,0,0,0.15403208874269508,54.35143903845075,1
56,1992-trec1-adhoc-56.txt,0,0,0,0,0,1,2,0,0,0,0.552846449868928,1222.0339441947494,1
55,1992-trec1-adhoc-55.txt,0,0,0,0,0,0,2,0,0,0,0.517980486064058,1630.4496368653502,1
54,1992-trec1-adhoc-54.txt,0,0,0,0,0,0,3,0,0,0,0.04569660133270132,11.319751869470897,0
53,1992-trec1-adhoc-53.txt,0,0,0,0,0,0,2,0,0,0,0.5459262818614073,762.2562119471536,1
52,1992-trec1-adhoc-52.txt,0,0,0,0,2,0,2,0,0,0,0.21106707789215204,108.01693311535374,1
51,1992-trec1-adhoc-51.txt,0,3,0,0,1,0,3,0,0,0,0.15815447865361054,34.156590741527275,1
100,1992-trec1-adhoc-100.txt,0,0,0,0,0,0,0,0,0,0,0.05476200604694177,22.28935484047138,0
