Topic,File,ExplicitDate,OrganizationEntity,OtherEntity,PersonEntity,PlaceEntity,FutureEvent,GenericEvent,IndirectEventReference,PeriodicEvent,SpecificEvent,ACF,DPS,Temporal
923,2007-blog07-opinion-923.txt,0,0,0,0,0,0,0,0,0,2,0.42095613887868033,669.3802055728252,1
922,2007-blog07-opinion-922.txt,0,0,0,2,0,0,0,0,2,0,0.2892182260409024,219.0928124499703,0
921,2007-blog07-opinion-921.txt,0,0,2,0,0,0,0,0,0,0,0.2212182994222704,24.505136150933833,0
920,2007-blog07-opinion-920.txt,0,0,0,2,1,0,0,0,0,0,0.29959240578709617,69.45816091957462,1
919,2007-blog07-opinion-919.txt,0,2,0,0,0,0,0,0,0,0,0.0273345018205274,55.312391129898835,1
918,2007-blog07-opinion-918.txt,0,0,0,0,2,0,0,0,0,0,0.01249969479441352,5.408010912065749,1
917,2007-blog07-opinion-917.txt,0,0,2,0,0,0,0,0,0,0,0.17454618972096198,49.97048897601115,1
916,2007-blog07-opinion-916.txt,0,0,2,0,0,0,0,0,0,0,0.10836989761999706,2.4871911884342035,0
915,2007-blog07-opinion-915.txt,0,2,0,0,0,0,0,0,0,0,-0.13028593117408907,4.452768448827052,1
914,2007-blog07-opinion-914.txt,0,1,1,0,1,0,0,0,2,2,0.4743923481318892,62.79573798956164,1
913,2007-blog07-opinion-913.txt,0,2,0,0,0,0,0,0,2,2,0.4240293538571681,220.0782292008355,1
912,2007-blog07-opinion-912.txt,0,2,0,0,0,0,0,0,0,0,0.5797635278176397,625.4631115358536,0
911,2007-blog07-opinion-911.txt,0,2,0,0,0,0,0,0,0,0,0.10350095844136344,79.03623094233797,0
910,2007-blog07-opinion-910.txt,0,2,0,0,0,0,0,0,0,0,0.1578951107070046,3.1636528905207917,0
909,2007-blog07-opinion-909.txt,0,2,0,0,0,0,0,0,0,0,0.10508182601205882,2.2155743731736575,0
908,2007-blog07-opinion-908.txt,0,0,0,2,0,0,0,2,0,0,0.12641094795724697,42.13021775624756,0
907,2007-blog07-opinion-907.txt,0,0,2,0,0,0,0,0,0,2,0.5730378727502157,131.23644546656723,1
906,2007-blog07-opinion-906.txt,0,0,0,0,2,0,0,0,1,1,0.8047583496948523,1385.6205559182288,1
905,2007-blog07-opinion-905.txt,0,0,0,2,0,0,0,0,0,2,0.5443061047725098,3435.765391476625,1
904,2007-blog07-opinion-904.txt,0,0,0,2,0,0,0,0,0,0,0.1838182260180539,8.882442773669524,1
903,2007-blog07-opinion-903.txt,0,1,0,2,0,0,0,0,0,0,0.48383054565759953,527.3973891419872,1
902,2007-blog07-opinion-902.txt,0,0,0,0,0,0,0,0,0,0,0.04261768783289883,16.38871383557643,0
901,2007-blog07-opinion-901.txt,0,2,0,0,0,0,0,0,0,0,0.004440099615519049,5.53345680827053,0
900,2006-blog06-opinion-900.txt,0,2,0,0,0,0,0,0,0,0,0.15849969380503734,17.295082540308787,0
899,2006-blog06-opinion-899.txt,0,0,0,0,0,0,0,0,0,0,0.012645426392042752,7.622598710701636,1
898,2006-blog06-opinion-898.txt,0,0,0,0,0,0,0,0,0,0,0.11112319458717801,34.81384735213534,0
897,2006-blog06-opinion-897.txt,0,0,0,2,0,0,0,2,0,0,0.6255253764296775,1983.1342005564356,1
896,2006-blog06-opinion-896.txt,0,0,0,0,0,0,0,0,0,0,0.1980852787418342,94.76871418955362,1
895,2006-blog06-opinion-895.txt,0,0,0,2,0,0,0,0,2,0,0.22540212525823325,23.205632331435822,1
894,2006-blog06-opinion-894.txt,0,0,0,0,0,0,0,0,0,0,0.04694360635768782,20.27118231331156,0
893,2006-blog06-opinion-893.txt,0,0,2,0,0,0,0,0,0,0,0.17686138009010896,67.4689674050636,0
892,2006-blog06-opinion-892.txt,0,0,0,2,1,0,0,0,0,0,0.4876693226744851,77.48599554535537,1
891,2006-blog06-opinion-891.txt,0,2,0,0,0,0,0,0,0,0,0.4685294558565762,490.79952999594593,1
890,2006-blog06-opinion-890.txt,0,0,0,0,0,0,0,1,2,0,0.832106940995433,1980.849471569424,1
889,2006-blog06-opinion-889.txt,0,2,0,0,0,0,0,0,0,0,0.09221317184812428,10.293172393090392,0
888,2006-blog06-opinion-888.txt,0,2,0,0,0,0,0,0,0,0,0.1054513550367579,83.21217220908947,1
887,2006-blog06-opinion-887.txt,2,2,0,0,0,0,0,0,0,0,0.2400465904277841,13.438483901253287,1
886,2006-blog06-opinion-886.txt,0,0,2,0,0,0,0,1,2,0,0.2514204191598631,464.9410739328518,1
885,2006-blog06-opinion-885.txt,0,2,0,0,0,0,0,0,0,0,0.19189772109480085,4.373512756068519,0
884,2006-blog06-opinion-884.txt,0,2,0,0,0,0,0,0,0,0,0.09466376632129189,29.112976819986493,0
883,2006-blog06-opinion-883.txt,0,2,0,0,0,0,0,0,0,0,0.08284899803294812,12.164993709673489,0
882,2006-blog06-opinion-882.txt,0,2,0,0,0,0,0,2,0,0,0.43426183129111007,2731.347112680637,1
881,2006-blog06-opinion-881.txt,0,0,2,0,0,0,0,0,2,0,0.367492634859487,124.95746861004598,1
880,2006-blog06-opinion-880.txt,0,0,0,2,0,0,0,0,0,0,0.35044113984067393,74.50329035644326,0
879,2006-blog06-opinion-879.txt,0,0,0,0,0,0,0,0,0,0,0.2867111342497764,42.524707487908664,1
878,2006-blog06-opinion-878.txt,0,0,0,0,0,0,0,0,0,0,0.33846134936823397,120.8796305071198,0
877,2006-blog06-opinion-877.txt,0,2,0,0,0,0,0,0,0,0,-0.025459874671518036,0.9178329990449108,0
876,2006-blog06-opinion-876.txt,0,1,2,0,0,0,0,0,2,0,0.21441311571540267,25.561433402804553,0
875,2006-blog06-opinion-875.txt,0,0,2,0,0,0,0,0,2,0,0.4860065478570021,942.0778466284082,1
874,2006-blog06-opinion-874.txt,0,0,0,2,0,0,0,0,0,1,0.5184777465618773,2184.509206355468,1
873,2006-blog06-opinion-873.txt,0,0,0,2,0,0,0,0,0,0,0.3244230207420387,52.59193336877036,0
872,2006-blog06-opinion-872.txt,0,0,2,0,0,0,0,2,0,0,0.27049564973109724,368.03267529440285,0
871,2006-blog06-opinion-871.txt,0,0,0,2,0,0,1,0,0,0,0.4436654931475767,1295.926915689688,1
870,2006-blog06-opinion-870.txt,0,0,0,2,0,0,0,0,0,1,0.44148797188298555,154.2624226746557,1
869,2006-blog06-opinion-869.txt,0,0,0,2,1,0,0,0,0,2,0.8413015112276998,6662.25554417552,1
868,2006-blog06-opinion-868.txt,0,0,2,0,0,0,0,0,0,0,0.21773713357403232,10.455158503507215,0
867,2006-blog06-opinion-867.txt,0,0,0,2,0,0,0,0,0,2,0.6781163855100958,7521.625107507957,1
866,2006-blog06-opinion-866.txt,0,2,0,0,0,0,0,0,0,0,0.028715721071497984,11.768984587897087,0
865,2006-blog06-opinion-865.txt,0,0,0,0,3,0,1,0,0,0,0.18490333196215553,9.036698968289812,1
864,2006-blog06-opinion-864.txt,0,1,2,0,0,0,0,0,2,0,0.2225034251123646,47.461760472163775,1
863,2006-blog06-opinion-863.txt,0,0,2,0,0,0,0,0,0,0,0.377847042215813,113.26889674356293,0
862,2006-blog06-opinion-862.txt,0,0,2,0,0,0,0,0,0,0,0.22854993090866574,89.18665218364,1
861,2006-blog06-opinion-861.txt,0,0,2,0,0,0,0,0,2,2,0.439515077285975,129.38675521061805,1
860,2006-blog06-opinion-860.txt,0,0,2,0,0,0,0,0,2,0,0.2872525635481903,119.61331100016679,1
859,2006-blog06-opinion-859.txt,0,0,0,0,2,0,0,0,0,0,0.1794666951229246,82.20650039417015,1
858,2006-blog06-opinion-858.txt,0,0,2,0,0,0,0,0,2,2,0.3611454260276246,832.8227656828254,1
857,2006-blog06-opinion-857.txt,0,1,1,2,0,0,0,0,1,0,0.3030737784420412,115.49989348473156,1
856,2006-blog06-opinion-856.txt,0,0,2,0,0,0,0,2,0,0,0.4121708372908292,1291.3967326443667,1
855,2006-blog06-opinion-855.txt,0,0,0,4,0,0,0,0,0,0,0.5303861661807364,790.75293499843,1
854,2006-blog06-opinion-854.txt,0,0,0,2,0,0,0,0,0,0,0.426595532528838,1027.4478524968508,1
853,2006-blog06-opinion-853.txt,1,0,0,1,0,0,0,0,2,1,0.33023058493032686,2507.5020729574085,1
852,2006-blog06-opinion-852.txt,0,0,0,2,0,0,0,0,0,1,-0.06542056074766354,3.2328113656395554,0
851,2006-blog06-opinion-851.txt,0,0,2,0,0,0,0,2,0,0,0.3624165746164057,97.42859886525703,1
