Topic,File,ExplicitDate,OrganizationEntity,OtherEntity,PersonEntity,PlaceEntity,FutureEvent,GenericEvent,IndirectEventReference,PeriodicEvent,SpecificEvent,ACF,DPS,Temporal
420,1999-trec8-adhoc-420.txt,0,0,0,0,0,0,0,0,0,0,0.034219484519371,3.8124323659817607,1
419,1999-trec8-adhoc-419.txt,0,0,0,0,0,0,0,0,0,0,-0.01899813266217418,0.24833422720985784,0
418,1999-trec8-adhoc-418.txt,0,0,0,0,0,0,0,0,0,0,-0.0761522887602418,5.277899726826299,1
417,1999-trec8-adhoc-417.txt,0,0,0,0,0,0,0,0,0,0,0.04355098777508294,3.0887562765128638,0
416,1999-trec8-adhoc-416.txt,0,0,2,0,0,0,0,1,0,0,0,0,0
415,1999-trec8-adhoc-415.txt,0,0,0,0,5,0,1,0,0,0,-0.017204301075268838,0.23915647764313716,0
414,1999-trec8-adhoc-414.txt,0,0,0,0,2,0,0,0,0,0,-0.007670334320778584,0.12763984764778627,0
413,1999-trec8-adhoc-413.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1999-trec8-adhoc-412.txt,0,0,0,0,0,0,0,0,0,0,0.1619538097370613,4.084645689602724,1
411,1999-trec8-adhoc-411.txt,0,0,0,0,0,0,0,0,0,0,0.11142439431913122,1.3440961381899577,1
410,1999-trec8-adhoc-410.txt,0,2,0,0,1,0,0,0,0,2,-0.025204265337210936,0.30317308221864214,1
409,1999-trec8-adhoc-409.txt,1,0,2,0,1,0,1,1,0,1,0,0,1
408,1999-trec8-adhoc-408.txt,0,0,0,0,0,0,2,0,0,0,0.4224210691607873,14.171830688203038,1
407,1999-trec8-adhoc-407.txt,0,0,0,0,0,0,0,0,0,0,-0.17313339532147154,2.327741610051011,1
406,1999-trec8-adhoc-406.txt,0,0,2,0,0,0,0,0,0,0,-0.07314514590883081,0.7682786818994667,0
405,1999-trec8-adhoc-405.txt,0,0,0,0,0,0,2,0,0,0,-0.021833429728166577,1.20386824477509,0
404,1999-trec8-adhoc-404.txt,0,0,0,0,2,0,0,0,0,2,-7.112375533428047E-4,0.11237173727900164,1
403,1999-trec8-adhoc-403.txt,0,0,0,0,0,0,0,0,0,0,-0.11832358674463951,1.2844161014977515,0
402,1999-trec8-adhoc-402.txt,0,0,0,0,0,0,0,0,0,0,0.017317187211791124,2.2491019279155906,1
401,1999-trec8-adhoc-401.txt,0,0,0,0,2,0,0,0,0,0,0.1187504301418381,1.896778941167467,1
400,1998-trec7-adhoc-400.txt,0,0,0,0,3,0,0,0,0,0,-0.04038750089313352,2.89339835597486,1
399,1998-trec7-adhoc-399.txt,0,0,0,0,0,0,0,0,0,0,-0.06596813034790178,1.6134429103636916,1
398,1998-trec7-adhoc-398.txt,0,0,0,0,2,0,0,1,0,1,0.17123287671232879,10.41123766072093,1
397,1998-trec7-adhoc-397.txt,0,0,0,0,0,0,2,0,0,0,0.05091579697388824,1.6418706688770575,0
396,1998-trec7-adhoc-396.txt,0,0,0,0,0,0,0,0,0,0,0.13795905102372405,1.455733392756504,0
395,1998-trec7-adhoc-395.txt,0,0,0,0,0,0,0,0,0,0,-0.0699849545675324,2.3052412523365966,1
394,1998-trec7-adhoc-394.txt,0,0,0,0,0,0,0,0,0,0,0.057458984411288994,0.7304447066952988,0
393,1998-trec7-adhoc-393.txt,0,0,0,0,0,0,2,0,0,0,0.1586469531056873,6.817225536612407,1
392,1998-trec7-adhoc-392.txt,0,0,0,0,0,0,0,0,0,0,-0.028226766404791406,2.5058032610600214,1
391,1998-trec7-adhoc-391.txt,0,0,0,0,0,0,0,0,0,0,0.14363657651328882,1.4757381913257983,1
390,1998-trec7-adhoc-390.txt,0,0,0,0,0,0,0,0,0,0,-0.050931279846532916,6.7774287626193805,1
389,1998-trec7-adhoc-389.txt,0,0,0,0,0,0,0,0,0,0,0.07655560999510048,2.908214064089473,1
388,1998-trec7-adhoc-388.txt,0,0,0,0,0,0,0,0,0,0,-0.09699522034554495,2.8360828175572736,1
387,1998-trec7-adhoc-387.txt,0,0,0,0,0,0,0,0,0,0,-0.015948632974316496,0.2352049960925995,0
386,1998-trec7-adhoc-386.txt,0,0,0,0,0,0,0,0,0,0,0.08807134894091392,1.0538293438861754,0
385,1998-trec7-adhoc-385.txt,0,0,0,0,0,0,0,0,0,0,-0.05723757653665299,1.3525512061666518,1
384,1998-trec7-adhoc-384.txt,0,0,0,0,0,0,0,0,0,0,0.04111583120928909,1.5625651721669114,0
383,1998-trec7-adhoc-383.txt,0,0,0,0,0,0,0,0,0,0,0.16160361524121364,6.439279543232547,1
382,1998-trec7-adhoc-382.txt,0,0,0,0,0,0,0,0,0,0,-0.03959131545338442,0.42725104389902846,0
381,1998-trec7-adhoc-381.txt,0,0,0,0,0,0,0,0,0,0,0.01721244344195156,1.0447613851633544,0
380,1998-trec7-adhoc-380.txt,0,0,0,0,0,0,0,0,0,0,-0.02071858102986507,0.46094830558484456,0
379,1998-trec7-adhoc-379.txt,0,0,0,0,0,0,0,0,0,0,0.0542133425722755,1.4303927948313913,0
378,1998-trec7-adhoc-378.txt,0,0,2,0,1,0,0,0,0,0,0,0,1
377,1998-trec7-adhoc-377.txt,0,0,0,0,0,0,0,0,0,0,-0.09435667321055785,1.5860335722899774,0
376,1998-trec7-adhoc-376.txt,0,0,2,0,0,0,0,0,0,0,0.04882154882154865,0.5822819095866305,1
375,1998-trec7-adhoc-375.txt,0,0,0,0,0,0,0,0,0,0,0.5375641025641067,8.589892583727819,1
374,1998-trec7-adhoc-374.txt,0,1,1,0,0,0,0,0,2,0,-0.022286092904981868,10.595234551807899,1
373,1998-trec7-adhoc-373.txt,0,0,0,0,1,0,0,0,0,0,0.24761904761904752,0.5206627310761275,0
372,1998-trec7-adhoc-372.txt,0,0,2,0,0,0,0,0,0,0,0.26856964438309383,2.4839819034587682,1
371,1998-trec7-adhoc-371.txt,0,0,0,0,0,0,0,0,0,0,-0.032034632034632006,0.41959667450711774,0
370,1998-trec7-adhoc-370.txt,0,0,0,0,0,0,0,0,0,0,0.16223499820337703,3.011589052243827,0
369,1998-trec7-adhoc-369.txt,0,0,0,0,0,0,0,0,0,0,-0.10242024202420237,0.9468087481231213,0
368,1998-trec7-adhoc-368.txt,0,0,0,0,0,0,0,0,0,0,0.13018616933268928,5.795589276353511,1
367,1998-trec7-adhoc-367.txt,0,0,0,0,0,0,0,0,0,0,-0.07468619246861914,5.11361825422441,0
366,1998-trec7-adhoc-366.txt,0,0,0,0,0,0,0,0,0,0,-0.16955803104915568,3.8326278102154876,1
365,1998-trec7-adhoc-365.txt,0,0,2,0,0,0,0,0,2,0,-0.1000186660029866,2.359379373179066,0
364,1998-trec7-adhoc-364.txt,0,0,0,0,0,0,0,0,0,0,-0.01984126984126987,0.9417479047987752,0
363,1998-trec7-adhoc-363.txt,0,0,0,0,0,0,2,0,0,0,0.15817901234567902,1.4719461015461293,0
362,1998-trec7-adhoc-362.txt,0,0,0,0,0,0,2,0,0,0,-0.00547188401717205,2.3234798118585784,0
361,1998-trec7-adhoc-361.txt,0,0,0,0,0,0,0,0,0,0,-0.02281021897810219,0.6066171919370917,0
360,1998-trec7-adhoc-360.txt,0,0,0,0,0,0,0,0,0,0,-0.005573235480361756,4.955183918629002,1
359,1998-trec7-adhoc-359.txt,0,0,0,0,0,0,0,0,0,0,-0.0474601408972933,0.4340474061924145,1
358,1998-trec7-adhoc-358.txt,0,0,0,0,0,0,0,0,0,0,0.022939317178147952,3.9569602984974734,1
357,1998-trec7-adhoc-357.txt,0,0,1,0,0,0,2,0,0,0,0,0,1
356,1998-trec7-adhoc-356.txt,0,0,0,0,2,0,0,0,0,0,0,0,0
355,1998-trec7-adhoc-355.txt,0,0,0,0,0,0,0,0,0,0,-0.010364145658263291,0.17137061207990717,0
354,1998-trec7-adhoc-354.txt,0,0,0,0,0,0,2,0,0,0,0.29857089087920374,11.321620865835978,1
353,1998-trec7-adhoc-353.txt,0,0,0,0,2,0,2,0,0,0,0.1446525945850257,2.1358069282280616,0
352,1998-trec7-adhoc-352.txt,0,0,2,0,3,0,0,1,0,0,-0.01917989417989416,0.28063502186588923,1
351,1998-trec7-adhoc-351.txt,0,0,0,0,3,0,2,0,0,0,0,0,0
350,1997-trec6-adhoc-350.txt,0,0,0,0,0,0,0,0,0,0,0.1681644795025957,3.332826419299212,1
349,1997-trec6-adhoc-349.txt,0,0,0,0,0,0,0,0,0,0,0.12256128893235405,3.1510369829654836,1
348,1997-trec6-adhoc-348.txt,0,0,0,0,0,0,0,0,0,0,-0.010582524271844668,0.17138040883038497,0
347,1997-trec6-adhoc-347.txt,0,0,0,0,2,0,2,0,0,1,-0.06454920951431421,1.720232545685472,1
346,1997-trec6-adhoc-346.txt,0,0,0,0,2,0,0,0,0,0,-0.010582524271844678,0.1599095517140436,1
345,1997-trec6-adhoc-345.txt,0,0,0,0,2,0,0,0,0,0,-0.010052910052910055,0.1569819137520525,1
344,1997-trec6-adhoc-344.txt,0,0,0,0,0,0,0,0,0,0,-5.807200929152326E-4,0.10325087416717543,0
343,1997-trec6-adhoc-343.txt,0,0,0,0,0,0,0,0,0,0,0.06790401664107777,9.199192582064729,1
342,1997-trec6-adhoc-342.txt,0,0,0,0,0,0,2,0,0,0,0.048367446393762364,0.8169364745391904,0
341,1997-trec6-adhoc-341.txt,0,0,0,0,0,0,0,0,0,0,-0.05168642799585589,2.6673629475441216,1
340,1997-trec6-adhoc-340.txt,0,0,0,0,0,0,2,2,0,0,-0.028871829105473985,0.2915325158723195,1
339,1997-trec6-adhoc-339.txt,0,0,2,0,0,0,0,0,0,0,0,0,0
338,1997-trec6-adhoc-338.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1997-trec6-adhoc-337.txt,0,0,0,0,0,0,0,0,0,0,-0.039244186046511614,0.4969439854031785,1
336,1997-trec6-adhoc-336.txt,0,0,0,0,0,0,2,0,0,0,0.3005050505050497,0.6755349408160224,0
335,1997-trec6-adhoc-335.txt,0,0,0,0,0,0,0,0,0,0,0.35648952060869143,28.022739913726294,0
334,1997-trec6-adhoc-334.txt,0,0,0,0,0,0,0,0,0,0,0,0,1
333,1997-trec6-adhoc-333.txt,0,0,0,0,0,0,0,0,0,0,-0.06266058413297713,0.8583801090166048,1
332,1997-trec6-adhoc-332.txt,0,0,0,0,1,0,0,0,0,0,0.1572655091211773,27.960616279474444,1
331,1997-trec6-adhoc-331.txt,0,2,0,0,0,0,0,0,0,0,0.1057522413454616,0.36338078062883883,1
330,1997-trec6-adhoc-330.txt,0,0,0,0,4,0,2,0,0,0,0.01539635751131684,2.040882665375755,1
329,1997-trec6-adhoc-329.txt,0,0,0,0,2,0,0,0,0,0,0.044136287583024875,0.6634207216513922,1
328,1997-trec6-adhoc-328.txt,0,0,0,0,0,0,2,0,0,0,-0.007237794446637707,0.29982034973743504,0
327,1997-trec6-adhoc-327.txt,0,0,0,0,0,0,0,0,0,0,-0.03127428127428138,0.29828679399193414,0
326,1997-trec6-adhoc-326.txt,0,0,0,0,0,0,2,0,0,0,0,0,1
325,1997-trec6-adhoc-325.txt,0,0,0,0,0,0,0,0,0,0,0.07665698442038558,2.6284580634729053,0
324,1997-trec6-adhoc-324.txt,0,0,0,0,4,0,0,0,0,0,0.17205977907732325,0.5081928772283768,1
323,1997-trec6-adhoc-323.txt,0,0,0,0,0,0,2,0,0,0,0.06217713853141577,3.604840835085778,1
322,1997-trec6-adhoc-322.txt,0,0,0,0,0,0,2,0,0,0,0.20735428745804074,3.2114113330572196,1
321,1997-trec6-adhoc-321.txt,0,0,0,0,1,0,0,0,0,0,-0.022612676260803023,2.4635036279079494,1
320,1997-trec6-adhoc-320.txt,0,0,1,0,0,0,0,0,0,0,0,0,1
319,1997-trec6-adhoc-319.txt,0,0,0,0,0,0,0,0,0,0,0.009756332776134788,0.7254408942623198,1
318,1997-trec6-adhoc-318.txt,0,0,0,0,2,0,0,0,0,0,0.03520276233683787,1.3744482294832927,1
317,1997-trec6-adhoc-317.txt,0,1,0,0,0,0,1,0,0,0,0.025119834175411217,1.005032246625583,0
316,1997-trec6-adhoc-316.txt,0,0,0,0,0,0,0,0,0,0,-0.04501006614897903,0.6802201544215802,1
315,1997-trec6-adhoc-315.txt,0,0,0,0,0,0,0,0,0,0,0.15819919896412568,4.308130616702537,1
314,1997-trec6-adhoc-314.txt,0,0,0,0,0,0,0,0,0,0,-0.0022471537892423316,1.0758510669442247,0
313,1997-trec6-adhoc-313.txt,0,0,0,0,0,0,0,0,0,0,0.24681098599742368,3.773364953706598,1
312,1997-trec6-adhoc-312.txt,0,0,0,0,0,0,0,0,0,0,-0.03369071766637694,0.49848172221663917,0
311,1997-trec6-adhoc-311.txt,0,0,0,0,0,0,2,0,0,0,-0.043610137949760805,1.9584288176406628,1
310,1997-trec6-adhoc-310.txt,0,0,0,0,0,0,0,0,0,0,-0.016951133972410562,0.5034208861877105,0
309,1997-trec6-adhoc-309.txt,0,0,0,0,0,0,0,0,0,0,-0.01036414565826328,0.1662282973150527,0
308,1997-trec6-adhoc-308.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1997-trec6-adhoc-307.txt,0,0,0,0,0,0,2,0,0,0,-4.4326241134752477E-4,0.08324412180160848,1
306,1997-trec6-adhoc-306.txt,0,0,0,0,2,0,2,0,0,0,0.21376006018420216,4.53502011438776,1
305,1997-trec6-adhoc-305.txt,0,0,0,0,0,0,0,0,0,0,-0.005379928808548651,2.3787423201514204,0
304,1997-trec6-adhoc-304.txt,0,0,0,0,0,0,0,0,0,0,0.07441848247238544,2.4748411648045407,0
303,1997-trec6-adhoc-303.txt,1,0,2,0,0,0,2,0,0,0,-0.021435133204042046,0.26364942842626365,0
302,1997-trec6-adhoc-302.txt,0,0,0,0,0,0,0,0,0,0,-0.1081457738136712,0.83992104992084,1
301,1997-trec6-adhoc-301.txt,0,0,0,0,0,0,0,0,0,0,0.19571116812311587,23.866142159051574,1
