Topic,File,ExplicitDate,OrganizationEntity,OtherEntity,PersonEntity,PlaceEntity,FutureEvent,GenericEvent,IndirectEventReference,PeriodicEvent,SpecificEvent,ACF,DPS,Temporal
337,1997-trec6-adhoc-337.txt,0,0,0,0,0,0,0,0,0,0,-0.04322507164376512,5.570802076340165,1
336,1997-trec6-adhoc-336.txt,0,0,0,0,0,0,2,0,0,0,0,0,0
335,1997-trec6-adhoc-335.txt,0,0,0,0,0,0,0,0,0,0,-9.18484500574067E-4,0.12914269255892769,0
334,1997-trec6-adhoc-334.txt,0,0,0,0,0,0,0,0,0,0,0.11628709454796388,0.4350502843049097,1
333,1997-trec6-adhoc-333.txt,0,0,0,0,0,0,0,0,0,0,0.051275489804078214,1.7973295649418308,0
332,1997-trec6-adhoc-332.txt,0,0,0,0,1,0,0,0,0,0,-0.0576181292189007,1.182187966116153,0
331,1997-trec6-adhoc-331.txt,0,2,0,0,0,0,0,0,0,0,0.12443102608897832,84.26535395307916,1
330,1997-trec6-adhoc-330.txt,0,0,0,0,4,0,2,0,0,0,0.015239702772442442,1.365348986822269,0
329,1997-trec6-adhoc-329.txt,0,0,0,0,2,0,0,0,0,0,0.2617216813840885,4.130560137013252,1
328,1997-trec6-adhoc-328.txt,0,0,0,0,0,0,2,0,0,0,-0.02619047619047623,0.32707621828960165,0
327,1997-trec6-adhoc-327.txt,0,0,0,0,0,0,0,0,0,0,-0.02967136150234741,0.3715115370107863,0
326,1997-trec6-adhoc-326.txt,0,0,0,0,0,0,2,0,0,0,0.29179512538075086,23.313534432206996,1
325,1997-trec6-adhoc-325.txt,0,0,0,0,0,0,0,0,0,0,-0.009370925684484992,0.7837007973442155,0
324,1997-trec6-adhoc-324.txt,0,0,0,0,4,0,0,0,0,0,0.12046718357433278,13.546635959800756,1
323,1997-trec6-adhoc-323.txt,0,0,0,0,0,0,2,0,0,0,0.04384203480589014,4.709083785569505,0
322,1997-trec6-adhoc-322.txt,0,0,0,0,0,0,2,0,0,0,0.11188479490001146,1.1526318362164625,0
321,1997-trec6-adhoc-321.txt,0,0,0,0,1,0,0,0,0,0,0.19954780926708063,24.19460918846264,1
320,1997-trec6-adhoc-320.txt,0,0,1,0,0,0,0,0,0,0,-0.009098635204719298,0.36706852922525224,1
319,1997-trec6-adhoc-319.txt,0,0,0,0,0,0,0,0,0,0,0.02952898111560932,6.049763590462435,1
318,1997-trec6-adhoc-318.txt,0,0,0,0,2,0,0,0,0,0,0.012938492013740891,3.5473111493694236,0
317,1997-trec6-adhoc-317.txt,0,1,0,0,0,0,1,0,0,0,-3.246753246753084E-4,0.07774605056498007,0
316,1997-trec6-adhoc-316.txt,0,0,0,0,0,0,0,0,0,0,0.06158178492346215,3.734210051122724,1
315,1997-trec6-adhoc-315.txt,0,0,0,0,0,0,0,0,0,0,-5.537098560354166E-4,0.09891420361653852,0
314,1997-trec6-adhoc-314.txt,0,0,0,0,0,0,0,0,0,0,0.04745350199813714,1.5457211017965964,0
313,1997-trec6-adhoc-313.txt,0,0,0,0,0,0,0,0,0,0,-0.05984937225926603,3.2948117930643206,0
312,1997-trec6-adhoc-312.txt,0,0,0,0,0,0,0,0,0,0,-0.0011894142134998347,0.13872185501850318,0
311,1997-trec6-adhoc-311.txt,0,0,0,0,0,0,2,0,0,0,0.5788842462841536,178.08220342848665,1
310,1997-trec6-adhoc-310.txt,0,0,0,0,0,0,0,0,0,0,-0.036553985872855736,0.8390576474687261,0
309,1997-trec6-adhoc-309.txt,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1997-trec6-adhoc-308.txt,0,0,0,0,0,0,0,0,0,0,-8.40336134453795E-4,0.11890031503111262,0
307,1997-trec6-adhoc-307.txt,0,0,0,0,0,0,2,0,0,0,-0.10694638694638668,6.8144143045538765,1
306,1997-trec6-adhoc-306.txt,0,0,0,0,2,0,2,0,0,0,0.2852303182196536,30.67254514268101,1
305,1997-trec6-adhoc-305.txt,0,0,0,0,0,0,0,0,0,0,0.4853479853479853,0.8279972045855819,0
304,1997-trec6-adhoc-304.txt,0,0,0,0,0,0,0,0,0,0,0.09456831483412705,10.569924473334494,0
303,1997-trec6-adhoc-303.txt,1,0,2,0,0,0,2,0,0,0,-0.04861021331609557,0.702727872344984,0
302,1997-trec6-adhoc-302.txt,0,0,0,0,0,0,0,0,0,0,0.013102208823699854,1.2500158497963818,0
301,1997-trec6-adhoc-301.txt,0,0,0,0,0,0,0,0,0,0,0.08433010528470343,3.632583835533957,0
